station_id,station_name,date,datatype,value,data_source
SYNTH,Tampa International,2016-12-15,TMIN,674.0,SYNTHETIC
SYNTH,Tampa International,2016-12-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,2016-12-15,TMAX,672.0,SYNTHETIC
SYNTH,Orlando Executive,2016-12-15,TMIN,578.0,SYNTHETIC
SYNTH,Orlando Executive,2016-12-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,2016-12-15,TMAX,862.0,SYNTHETIC
SYNTH,Sebring,2016-12-15,TMIN,474.0,SYNTHETIC
SYNTH,Sebring,2016-12-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-01-15,TMAX,831.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-01-15,TMIN,717.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-01-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,2017-01-15,TMAX,866.0,SYNTHETIC
SYNTH,Tampa International,2017-01-15,TMIN,586.0,SYNTHETIC
SYNTH,Tampa International,2017-01-15,PRCP,6.0,SYNTHETIC
SYNTH,Orlando Executive,2017-01-15,TMAX,788.0,SYNTHETIC
SYNTH,Orlando Executive,2017-01-15,TMIN,730.0,SYNTHETIC
SYNTH,Orlando Executive,2017-01-15,PRCP,9.0,SYNTHETIC
SYNTH,Sebring,2017-01-15,TMAX,876.0,SYNTHETIC
SYNTH,Sebring,2017-01-15,TMIN,684.0,SYNTHETIC
SYNTH,Sebring,2017-01-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-02-15,TMAX,775.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-02-15,TMIN,639.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-02-15,PRCP,11.0,SYNTHETIC
SYNTH,Tampa International,2017-02-15,TMAX,744.0,SYNTHETIC
SYNTH,Tampa International,2017-02-15,TMIN,779.0,SYNTHETIC
SYNTH,Tampa International,2017-02-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2017-02-15,TMAX,926.0,SYNTHETIC
SYNTH,Orlando Executive,2017-02-15,TMIN,537.0,SYNTHETIC
SYNTH,Orlando Executive,2017-02-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,2017-02-15,TMAX,761.0,SYNTHETIC
SYNTH,Sebring,2017-02-15,TMIN,536.0,SYNTHETIC
SYNTH,Sebring,2017-02-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-03-15,TMAX,900.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-03-15,TMIN,582.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-03-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2017-03-15,TMAX,812.0,SYNTHETIC
SYNTH,Tampa International,2017-03-15,TMIN,643.0,SYNTHETIC
SYNTH,Tampa International,2017-03-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,2017-03-15,TMAX,895.0,SYNTHETIC
SYNTH,Orlando Executive,2017-03-15,TMIN,645.0,SYNTHETIC
SYNTH,Orlando Executive,2017-03-15,PRCP,12.0,SYNTHETIC
SYNTH,Sebring,2017-03-15,TMAX,837.0,SYNTHETIC
SYNTH,Sebring,2017-03-15,TMIN,622.0,SYNTHETIC
SYNTH,Sebring,2017-03-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-04-15,TMAX,798.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-04-15,TMIN,623.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-04-15,PRCP,7.0,SYNTHETIC
SYNTH,Tampa International,2017-04-15,TMAX,856.0,SYNTHETIC
SYNTH,Tampa International,2017-04-15,TMIN,555.0,SYNTHETIC
SYNTH,Tampa International,2017-04-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,2017-04-15,TMAX,873.0,SYNTHETIC
SYNTH,Orlando Executive,2017-04-15,TMIN,772.0,SYNTHETIC
SYNTH,Orlando Executive,2017-04-15,PRCP,7.0,SYNTHETIC
SYNTH,Sebring,2017-04-15,TMAX,880.0,SYNTHETIC
SYNTH,Sebring,2017-04-15,TMIN,654.0,SYNTHETIC
SYNTH,Sebring,2017-04-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-05-15,TMAX,919.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-05-15,TMIN,543.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-05-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2017-05-15,TMAX,758.0,SYNTHETIC
SYNTH,Tampa International,2017-05-15,TMIN,680.0,SYNTHETIC
SYNTH,Tampa International,2017-05-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,2017-05-15,TMAX,772.0,SYNTHETIC
SYNTH,Orlando Executive,2017-05-15,TMIN,458.0,SYNTHETIC
SYNTH,Orlando Executive,2017-05-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2017-05-15,TMAX,893.0,SYNTHETIC
SYNTH,Sebring,2017-05-15,TMIN,693.0,SYNTHETIC
SYNTH,Sebring,2017-05-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-06-15,TMAX,797.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-06-15,TMIN,547.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-06-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2017-06-15,TMAX,753.0,SYNTHETIC
SYNTH,Tampa International,2017-06-15,TMIN,824.0,SYNTHETIC
SYNTH,Tampa International,2017-06-15,PRCP,5.0,SYNTHETIC
SYNTH,Orlando Executive,2017-06-15,TMAX,773.0,SYNTHETIC
SYNTH,Orlando Executive,2017-06-15,TMIN,601.0,SYNTHETIC
SYNTH,Orlando Executive,2017-06-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,2017-06-15,TMAX,800.0,SYNTHETIC
SYNTH,Sebring,2017-06-15,TMIN,739.0,SYNTHETIC
SYNTH,Sebring,2017-06-15,PRCP,3.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-07-15,TMAX,761.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-07-15,TMIN,801.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-07-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,2017-07-15,TMAX,881.0,SYNTHETIC
SYNTH,Tampa International,2017-07-15,TMIN,601.0,SYNTHETIC
SYNTH,Tampa International,2017-07-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2017-07-15,TMAX,844.0,SYNTHETIC
SYNTH,Orlando Executive,2017-07-15,TMIN,498.0,SYNTHETIC
SYNTH,Orlando Executive,2017-07-15,PRCP,13.0,SYNTHETIC
SYNTH,Sebring,2017-07-15,TMAX,923.0,SYNTHETIC
SYNTH,Sebring,2017-07-15,TMIN,618.0,SYNTHETIC
SYNTH,Sebring,2017-07-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-08-15,TMAX,847.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-08-15,TMIN,656.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-08-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2017-08-15,TMAX,835.0,SYNTHETIC
SYNTH,Tampa International,2017-08-15,TMIN,690.0,SYNTHETIC
SYNTH,Tampa International,2017-08-15,PRCP,10.0,SYNTHETIC
SYNTH,Orlando Executive,2017-08-15,TMAX,865.0,SYNTHETIC
SYNTH,Orlando Executive,2017-08-15,TMIN,566.0,SYNTHETIC
SYNTH,Orlando Executive,2017-08-15,PRCP,9.0,SYNTHETIC
SYNTH,Sebring,2017-08-15,TMAX,951.0,SYNTHETIC
SYNTH,Sebring,2017-08-15,TMIN,902.0,SYNTHETIC
SYNTH,Sebring,2017-08-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-09-15,TMAX,839.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-09-15,TMIN,483.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-09-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2017-09-15,TMAX,776.0,SYNTHETIC
SYNTH,Tampa International,2017-09-15,TMIN,803.0,SYNTHETIC
SYNTH,Tampa International,2017-09-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2017-09-15,TMAX,684.0,SYNTHETIC
SYNTH,Orlando Executive,2017-09-15,TMIN,612.0,SYNTHETIC
SYNTH,Orlando Executive,2017-09-15,PRCP,6.0,SYNTHETIC
SYNTH,Sebring,2017-09-15,TMAX,880.0,SYNTHETIC
SYNTH,Sebring,2017-09-15,TMIN,484.0,SYNTHETIC
SYNTH,Sebring,2017-09-15,PRCP,3.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-10-15,TMAX,653.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-10-15,TMIN,624.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-10-15,PRCP,11.0,SYNTHETIC
SYNTH,Tampa International,2017-10-15,TMAX,848.0,SYNTHETIC
SYNTH,Tampa International,2017-10-15,TMIN,580.0,SYNTHETIC
SYNTH,Tampa International,2017-10-15,PRCP,2.0,SYNTHETIC
SYNTH,Orlando Executive,2017-10-15,TMAX,821.0,SYNTHETIC
SYNTH,Orlando Executive,2017-10-15,TMIN,687.0,SYNTHETIC
SYNTH,Orlando Executive,2017-10-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2017-10-15,TMAX,867.0,SYNTHETIC
SYNTH,Sebring,2017-10-15,TMIN,433.0,SYNTHETIC
SYNTH,Sebring,2017-10-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-11-15,TMAX,780.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-11-15,TMIN,700.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-11-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,2017-11-15,TMAX,707.0,SYNTHETIC
SYNTH,Tampa International,2017-11-15,TMIN,571.0,SYNTHETIC
SYNTH,Tampa International,2017-11-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,2017-11-15,TMAX,813.0,SYNTHETIC
SYNTH,Orlando Executive,2017-11-15,TMIN,603.0,SYNTHETIC
SYNTH,Orlando Executive,2017-11-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2017-11-15,TMAX,875.0,SYNTHETIC
SYNTH,Sebring,2017-11-15,TMIN,608.0,SYNTHETIC
SYNTH,Sebring,2017-11-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-12-15,TMAX,993.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-12-15,TMIN,536.0,SYNTHETIC
SYNTH,Lakeland Linder,2017-12-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,2017-12-15,TMAX,882.0,SYNTHETIC
SYNTH,Tampa International,2017-12-15,TMIN,595.0,SYNTHETIC
SYNTH,Tampa International,2017-12-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2017-12-15,TMAX,757.0,SYNTHETIC
SYNTH,Orlando Executive,2017-12-15,TMIN,629.0,SYNTHETIC
SYNTH,Orlando Executive,2017-12-15,PRCP,10.0,SYNTHETIC
SYNTH,Sebring,2017-12-15,TMAX,884.0,SYNTHETIC
SYNTH,Sebring,2017-12-15,TMIN,718.0,SYNTHETIC
SYNTH,Sebring,2017-12-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-01-15,TMAX,727.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-01-15,TMIN,422.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-01-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2018-01-15,TMAX,896.0,SYNTHETIC
SYNTH,Tampa International,2018-01-15,TMIN,691.0,SYNTHETIC
SYNTH,Tampa International,2018-01-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2018-01-15,TMAX,818.0,SYNTHETIC
SYNTH,Orlando Executive,2018-01-15,TMIN,594.0,SYNTHETIC
SYNTH,Orlando Executive,2018-01-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,2018-01-15,TMAX,881.0,SYNTHETIC
SYNTH,Sebring,2018-01-15,TMIN,520.0,SYNTHETIC
SYNTH,Sebring,2018-01-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-02-15,TMAX,894.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-02-15,TMIN,616.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-02-15,PRCP,6.0,SYNTHETIC
SYNTH,Tampa International,2018-02-15,TMAX,1045.0,SYNTHETIC
SYNTH,Tampa International,2018-02-15,TMIN,641.0,SYNTHETIC
SYNTH,Tampa International,2018-02-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2018-02-15,TMAX,760.0,SYNTHETIC
SYNTH,Orlando Executive,2018-02-15,TMIN,664.0,SYNTHETIC
SYNTH,Orlando Executive,2018-02-15,PRCP,5.0,SYNTHETIC
SYNTH,Sebring,2018-02-15,TMAX,835.0,SYNTHETIC
SYNTH,Sebring,2018-02-15,TMIN,568.0,SYNTHETIC
SYNTH,Sebring,2018-02-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-03-15,TMAX,936.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-03-15,TMIN,685.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-03-15,PRCP,7.0,SYNTHETIC
SYNTH,Tampa International,2018-03-15,TMAX,801.0,SYNTHETIC
SYNTH,Tampa International,2018-03-15,TMIN,709.0,SYNTHETIC
SYNTH,Tampa International,2018-03-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2018-03-15,TMAX,743.0,SYNTHETIC
SYNTH,Orlando Executive,2018-03-15,TMIN,675.0,SYNTHETIC
SYNTH,Orlando Executive,2018-03-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2018-03-15,TMAX,769.0,SYNTHETIC
SYNTH,Sebring,2018-03-15,TMIN,665.0,SYNTHETIC
SYNTH,Sebring,2018-03-15,PRCP,4.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-04-15,TMAX,724.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-04-15,TMIN,734.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-04-15,PRCP,5.0,SYNTHETIC
SYNTH,Tampa International,2018-04-15,TMAX,763.0,SYNTHETIC
SYNTH,Tampa International,2018-04-15,TMIN,526.0,SYNTHETIC
SYNTH,Tampa International,2018-04-15,PRCP,2.0,SYNTHETIC
SYNTH,Orlando Executive,2018-04-15,TMAX,784.0,SYNTHETIC
SYNTH,Orlando Executive,2018-04-15,TMIN,659.0,SYNTHETIC
SYNTH,Orlando Executive,2018-04-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2018-04-15,TMAX,659.0,SYNTHETIC
SYNTH,Sebring,2018-04-15,TMIN,618.0,SYNTHETIC
SYNTH,Sebring,2018-04-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-05-15,TMAX,870.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-05-15,TMIN,594.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-05-15,PRCP,11.0,SYNTHETIC
SYNTH,Tampa International,2018-05-15,TMAX,667.0,SYNTHETIC
SYNTH,Tampa International,2018-05-15,TMIN,754.0,SYNTHETIC
SYNTH,Tampa International,2018-05-15,PRCP,1.0,SYNTHETIC
SYNTH,Orlando Executive,2018-05-15,TMAX,888.0,SYNTHETIC
SYNTH,Orlando Executive,2018-05-15,TMIN,656.0,SYNTHETIC
SYNTH,Orlando Executive,2018-05-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,2018-05-15,TMAX,789.0,SYNTHETIC
SYNTH,Sebring,2018-05-15,TMIN,562.0,SYNTHETIC
SYNTH,Sebring,2018-05-15,PRCP,10.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-06-15,TMAX,810.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-06-15,TMIN,667.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-06-15,PRCP,9.0,SYNTHETIC
SYNTH,Tampa International,2018-06-15,TMAX,737.0,SYNTHETIC
SYNTH,Tampa International,2018-06-15,TMIN,697.0,SYNTHETIC
SYNTH,Tampa International,2018-06-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2018-06-15,TMAX,809.0,SYNTHETIC
SYNTH,Orlando Executive,2018-06-15,TMIN,655.0,SYNTHETIC
SYNTH,Orlando Executive,2018-06-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,2018-06-15,TMAX,757.0,SYNTHETIC
SYNTH,Sebring,2018-06-15,TMIN,758.0,SYNTHETIC
SYNTH,Sebring,2018-06-15,PRCP,7.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-07-15,TMAX,814.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-07-15,TMIN,669.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-07-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2018-07-15,TMAX,928.0,SYNTHETIC
SYNTH,Tampa International,2018-07-15,TMIN,633.0,SYNTHETIC
SYNTH,Tampa International,2018-07-15,PRCP,4.0,SYNTHETIC
SYNTH,Orlando Executive,2018-07-15,TMAX,911.0,SYNTHETIC
SYNTH,Orlando Executive,2018-07-15,TMIN,587.0,SYNTHETIC
SYNTH,Orlando Executive,2018-07-15,PRCP,10.0,SYNTHETIC
SYNTH,Sebring,2018-07-15,TMAX,697.0,SYNTHETIC
SYNTH,Sebring,2018-07-15,TMIN,780.0,SYNTHETIC
SYNTH,Sebring,2018-07-15,PRCP,1.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-08-15,TMAX,800.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-08-15,TMIN,498.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-08-15,PRCP,0.0,SYNTHETIC
SYNTH,Tampa International,2018-08-15,TMAX,736.0,SYNTHETIC
SYNTH,Tampa International,2018-08-15,TMIN,601.0,SYNTHETIC
SYNTH,Tampa International,2018-08-15,PRCP,2.0,SYNTHETIC
SYNTH,Orlando Executive,2018-08-15,TMAX,896.0,SYNTHETIC
SYNTH,Orlando Executive,2018-08-15,TMIN,666.0,SYNTHETIC
SYNTH,Orlando Executive,2018-08-15,PRCP,4.0,SYNTHETIC
SYNTH,Sebring,2018-08-15,TMAX,732.0,SYNTHETIC
SYNTH,Sebring,2018-08-15,TMIN,579.0,SYNTHETIC
SYNTH,Sebring,2018-08-15,PRCP,11.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-09-15,TMAX,761.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-09-15,TMIN,782.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-09-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2018-09-15,TMAX,820.0,SYNTHETIC
SYNTH,Tampa International,2018-09-15,TMIN,735.0,SYNTHETIC
SYNTH,Tampa International,2018-09-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,2018-09-15,TMAX,811.0,SYNTHETIC
SYNTH,Orlando Executive,2018-09-15,TMIN,618.0,SYNTHETIC
SYNTH,Orlando Executive,2018-09-15,PRCP,2.0,SYNTHETIC
SYNTH,Sebring,2018-09-15,TMAX,847.0,SYNTHETIC
SYNTH,Sebring,2018-09-15,TMIN,721.0,SYNTHETIC
SYNTH,Sebring,2018-09-15,PRCP,3.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-10-15,TMAX,869.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-10-15,TMIN,781.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-10-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2018-10-15,TMAX,844.0,SYNTHETIC
SYNTH,Tampa International,2018-10-15,TMIN,528.0,SYNTHETIC
SYNTH,Tampa International,2018-10-15,PRCP,10.0,SYNTHETIC
SYNTH,Orlando Executive,2018-10-15,TMAX,851.0,SYNTHETIC
SYNTH,Orlando Executive,2018-10-15,TMIN,642.0,SYNTHETIC
SYNTH,Orlando Executive,2018-10-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2018-10-15,TMAX,839.0,SYNTHETIC
SYNTH,Sebring,2018-10-15,TMIN,645.0,SYNTHETIC
SYNTH,Sebring,2018-10-15,PRCP,8.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-11-15,TMAX,826.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-11-15,TMIN,590.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-11-15,PRCP,7.0,SYNTHETIC
SYNTH,Tampa International,2018-11-15,TMAX,802.0,SYNTHETIC
SYNTH,Tampa International,2018-11-15,TMIN,692.0,SYNTHETIC
SYNTH,Tampa International,2018-11-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2018-11-15,TMAX,768.0,SYNTHETIC
SYNTH,Orlando Executive,2018-11-15,TMIN,656.0,SYNTHETIC
SYNTH,Orlando Executive,2018-11-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2018-11-15,TMAX,858.0,SYNTHETIC
SYNTH,Sebring,2018-11-15,TMIN,628.0,SYNTHETIC
SYNTH,Sebring,2018-11-15,PRCP,6.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-12-15,TMAX,785.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-12-15,TMIN,713.0,SYNTHETIC
SYNTH,Lakeland Linder,2018-12-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2018-12-15,TMAX,800.0,SYNTHETIC
SYNTH,Tampa International,2018-12-15,TMIN,728.0,SYNTHETIC
SYNTH,Tampa International,2018-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2018-12-15,TMAX,696.0,SYNTHETIC
SYNTH,Orlando Executive,2018-12-15,TMIN,637.0,SYNTHETIC
SYNTH,Orlando Executive,2018-12-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2018-12-15,TMAX,742.0,SYNTHETIC
SYNTH,Sebring,2018-12-15,TMIN,635.0,SYNTHETIC
SYNTH,Sebring,2018-12-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-01-15,TMAX,819.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-01-15,TMIN,674.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-01-15,PRCP,12.0,SYNTHETIC
SYNTH,Tampa International,2019-01-15,TMAX,792.0,SYNTHETIC
SYNTH,Tampa International,2019-01-15,TMIN,672.0,SYNTHETIC
SYNTH,Tampa International,2019-01-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2019-01-15,TMAX,752.0,SYNTHETIC
SYNTH,Orlando Executive,2019-01-15,TMIN,603.0,SYNTHETIC
SYNTH,Orlando Executive,2019-01-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2019-01-15,TMAX,848.0,SYNTHETIC
SYNTH,Sebring,2019-01-15,TMIN,837.0,SYNTHETIC
SYNTH,Sebring,2019-01-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-02-15,TMAX,786.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-02-15,TMIN,644.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-02-15,PRCP,4.0,SYNTHETIC
SYNTH,Tampa International,2019-02-15,TMAX,841.0,SYNTHETIC
SYNTH,Tampa International,2019-02-15,TMIN,752.0,SYNTHETIC
SYNTH,Tampa International,2019-02-15,PRCP,9.0,SYNTHETIC
SYNTH,Orlando Executive,2019-02-15,TMAX,629.0,SYNTHETIC
SYNTH,Orlando Executive,2019-02-15,TMIN,610.0,SYNTHETIC
SYNTH,Orlando Executive,2019-02-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,2019-02-15,TMAX,694.0,SYNTHETIC
SYNTH,Sebring,2019-02-15,TMIN,409.0,SYNTHETIC
SYNTH,Sebring,2019-02-15,PRCP,5.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-03-15,TMAX,839.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-03-15,TMIN,562.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-03-15,PRCP,1.0,SYNTHETIC
SYNTH,Tampa International,2019-03-15,TMAX,742.0,SYNTHETIC
SYNTH,Tampa International,2019-03-15,TMIN,658.0,SYNTHETIC
SYNTH,Tampa International,2019-03-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2019-03-15,TMAX,859.0,SYNTHETIC
SYNTH,Orlando Executive,2019-03-15,TMIN,421.0,SYNTHETIC
SYNTH,Orlando Executive,2019-03-15,PRCP,1.0,SYNTHETIC
SYNTH,Sebring,2019-03-15,TMAX,729.0,SYNTHETIC
SYNTH,Sebring,2019-03-15,TMIN,629.0,SYNTHETIC
SYNTH,Sebring,2019-03-15,PRCP,0.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-04-15,TMAX,883.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-04-15,TMIN,501.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-04-15,PRCP,3.0,SYNTHETIC
SYNTH,Tampa International,2019-04-15,TMAX,864.0,SYNTHETIC
SYNTH,Tampa International,2019-04-15,TMIN,798.0,SYNTHETIC
SYNTH,Tampa International,2019-04-15,PRCP,0.0,SYNTHETIC
SYNTH,Orlando Executive,2019-04-15,TMAX,845.0,SYNTHETIC
SYNTH,Orlando Executive,2019-04-15,TMIN,505.0,SYNTHETIC
SYNTH,Orlando Executive,2019-04-15,PRCP,8.0,SYNTHETIC
SYNTH,Sebring,2019-04-15,TMAX,887.0,SYNTHETIC
SYNTH,Sebring,2019-04-15,TMIN,649.0,SYNTHETIC
SYNTH,Sebring,2019-04-15,PRCP,8.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-05-15,TMAX,710.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-05-15,TMIN,691.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-05-15,PRCP,12.0,SYNTHETIC
SYNTH,Tampa International,2019-05-15,TMAX,853.0,SYNTHETIC
SYNTH,Tampa International,2019-05-15,TMIN,672.0,SYNTHETIC
SYNTH,Tampa International,2019-05-15,PRCP,3.0,SYNTHETIC
SYNTH,Orlando Executive,2019-05-15,TMAX,694.0,SYNTHETIC
SYNTH,Orlando Executive,2019-05-15,TMIN,758.0,SYNTHETIC
SYNTH,Orlando Executive,2019-05-15,PRCP,0.0,SYNTHETIC
SYNTH,Sebring,2019-05-15,TMAX,860.0,SYNTHETIC
SYNTH,Sebring,2019-05-15,TMIN,524.0,SYNTHETIC
SYNTH,Sebring,2019-05-15,PRCP,2.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-06-15,TMAX,934.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-06-15,TMIN,622.0,SYNTHETIC
SYNTH,Lakeland Linder,2019-06-15,PRCP,10.0,SYNTHETIC
SYNTH,Tampa International,2019-06-15,TMAX,813.0,SYNTHETIC
SYNTH,Tampa International,2019-06-15,TMIN,502.0,SYNTHETIC
SYNTH,Tampa International,2019-06-15,PRCP,7.0,SYNTHETIC
SYNTH,Orlando Executive,2019-06-15,TMAX,772.0,SYNTHETIC
SYNTH,Orlando Executive,2019-06-15,TMIN,705.0,SYNTHETIC
SYNTH,Orlando Executive,2019-06-15,PRCP,3.0,SYNTHETIC
SYNTH,Sebring,2019-06-15,TMAX,696.0,SYNTHETIC
SYNTH,Sebring,2019-06-15,TMIN,663.0,SYNTHETIC
SYNTH,Sebring,2019-06-15,PRCP,13.0,SYNTHETIC
